"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","sig","nhood_annotation"
0.14080418041538,10.9103112794528,2.8672291988696,0.101353208285786,0.455666255397443,173,0.460724709955008,FALSE,"CD8 Tem"
-0.0389984306712369,10.8106349102695,0.313008038834795,0.575840402108996,0.891852717352295,174,0.891925461468917,FALSE,"CD8 Tem"
0.0120142714034902,10.8764737045194,0.000366331111691771,0.98472960579236,0.999555952465987,175,0.99933775641114,FALSE,"CD8 Tem"
0.0409133433187442,10.9096407035377,0.19708801288596,0.668007475535753,0.933039607489205,176,0.932571079107395,FALSE,"CD8 Tem"
0.127329806536386,10.9710620967673,2.55582892296943,0.109888745855922,0.472359109959237,177,0.477203769970223,FALSE,"CD8 Tem"
0.242686728581196,10.8817129725476,9.45407426916606,0.00256773263078996,0.11753752900168,178,0.121620833809054,FALSE,"CD8 Tem"
0.00348639676687,10.8722047440797,0.00348098420139734,0.952952236418361,0.998155886516222,179,0.997808704959348,FALSE,"CD8 Tem"
0.00112033130302289,10.8937036968793,0.0270166391571063,0.886003625253371,0.998052981074555,180,0.997419013883782,FALSE,"CD8 Tem"
0.0545864125357125,11.0049369445304,0.548474680606392,0.995656668928911,0.999555952465987,181,0.999488816091444,FALSE,"CD8 Tem"
0.0301743107429829,10.9138186449175,0.117927079202273,0.731293837911079,0.96088934145692,182,0.960718324905553,FALSE,"CD8 Tem"
0.192253088180116,10.9779817607476,5.60338967267763,0.0179261104925073,0.23331554697827,183,0.238930285935086,FALSE,"CD8 Tem"
0.175073975190012,10.8457462146331,5.39105218955345,0.0202406298407442,0.242705906983609,184,0.248523388346185,FALSE,"CD8 Tem"
0.108124569197165,11.166987250063,1.73574207998156,0.187679793640311,0.574569462311138,185,0.578585624188013,FALSE,"CD8 Tem"
0.174671335571737,10.8235471216911,5.64005994326858,0.0175549514501559,0.231753481548512,186,0.237259251746826,FALSE,"CD8 Tem"
0.222238187123794,10.8803741492274,8.0960396973009,0.00443637395257591,0.141325857900209,187,0.146015505600471,FALSE,"CD8 Tem"
0.12318092501314,10.8534181439503,3.03264118631846,0.222656801195269,0.603131498170762,188,0.60614656884961,FALSE,"CD8 Tem"
0.13542362948929,10.8150100402009,3.59223516831332,0.0779066507360519,0.412439231701052,189,0.417243642719469,FALSE,"CD8 Tem"
-0.00553857728971156,10.8259658573901,0.118517881309043,0.730647692140657,0.96088934145692,190,0.960718324905553,FALSE,"CD8 Tem"
0.131825678751773,10.8011102596187,4.4968548913507,0.193353814405213,0.576599573945387,191,0.580113962772058,FALSE,"CD8 Tem"
-0.0397227291799309,10.8314985773556,0.108465925478581,0.748736757208891,0.965703785073184,192,0.965303543429419,FALSE,"CD8 Tem"
-0.0749228464949125,10.8454874803163,1.25673308531513,0.486104384923175,0.833428453607246,193,0.833942096652311,FALSE,"CD8 Tem"
0.0873393238742729,10.9693699298974,1.39515713155061,0.265506193623899,0.647206135505635,194,0.649899020921868,FALSE,"CD8 Tem"
0.23547657307761,11.0116413749069,9.35731650069322,0.00222107873521938,0.107630209541727,195,0.110980505567184,FALSE,"CD8 Tem"
0.120552270770252,10.8094221513416,3.7659015928487,0.0644847216741508,0.382061707651561,196,0.387189284090815,FALSE,"CD8 Tem"
0.0989622729556607,10.8803039424035,1.66147130525537,0.197405336164594,0.579995084334507,197,0.583373446113157,FALSE,"CD8 Tem"
0.117919780063907,10.8384528374171,2.72763964313799,0.0986255233499686,0.451537956064367,198,0.456707389831132,FALSE,"CD8 Tem"
0.128050060392587,10.9274154680738,3.25153153835127,0.614142241024318,0.911547079454442,199,0.911542996843307,FALSE,"CD8 Tem"
0.182468312691281,10.7796283562424,7.42128725666313,0.017305354497034,0.231753481548512,200,0.237242506178884,FALSE,"CD8 Tem"
0.143123969798453,10.8514908904404,5.86144532186537,0.0154764055952076,0.22423913527511,201,0.228852078219512,FALSE,"CD8 Tem"
0.00546621574927425,10.8077740345805,0.0143785967153763,0.957652584105453,0.999555952465987,202,0.999247718254085,FALSE,"CD8 Tem"
-0.018495934300259,10.8240983402336,0.0140135985658216,0.986813441523528,0.999555952465987,203,0.99933775641114,FALSE,"CD8 Tem"
0.0889292807136627,11.0377866016809,1.14933572537187,0.819753535785976,0.986716794756877,204,0.985925289276046,FALSE,"CD8 Tem"
-0.0981831941181331,10.9684584137227,1.5829503731946,0.208336767253199,0.589759162808659,205,0.592970122919289,FALSE,"CD8 Tem"
0.0825258571911175,11.1317195326961,2.29187889826992,0.42209885505454,0.787138904187995,206,0.787893434691043,FALSE,"CD8 Tem"
0.100938540038429,10.8344699236343,1.7992078096847,0.233531480214276,0.611698146844228,207,0.614404520702286,FALSE,"CD8 Tem"
0.109644033926246,10.8690793835046,1.45623858287925,0.227530075641124,0.607173567870199,208,0.610083372596426,FALSE,"CD8 Tem"
